Date,Day,Stratum,StartLatitude,StartLongitude,StationCode,Region,SubRegion,TimeStart,EC,AvgTemp,AvgTurbidity,AvgSecchi,AvgStartDepth,Method,NumberTows,TowDuration,TowDirection,Species,Catch,FL_Range,Expression,Stage,Mark
4/17/2023,Monday,Sac Deep Water Shipping Channel,38.54844,-121.59019,23-38-SSC02,North,Lower Sacramento River Shipping Channel,11:15,809.5,15.15,33.3,0.4,9.28,Kodiak,4,10,U,CHN,2,56-58,n/p,3,None
4/17/2023,Monday,Sac Deep Water Shipping Channel,38.54844,-121.59019,23-38-SSC02,North,Lower Sacramento River Shipping Channel,11:15,809.5,15.15,33.3,0.4,9.28,Kodiak,4,10,U,CHN,5,56-71,n/p,4,None
4/17/2023,Monday,Sac Deep Water Shipping Channel,38.52798,-121.58406,23-38-SSC03,North,Upper Sacramento River Shipping Channel,9:33,798.25,15.2,14.5,0.73,9.35,Kodiak,4,10,U,CHN,4,45-63,n/p,3,None
4/17/2023,Monday,Sac Deep Water Shipping Channel,38.52798,-121.58406,23-38-SSC03,North,Upper Sacramento River Shipping Channel,9:33,798.25,15.2,14.5,0.73,9.35,Kodiak,4,10,U,CHNT,1,103,n/p,4,AdClipped
4/17/2023,Monday,Sac Deep Water Shipping Channel,38.52798,-121.58406,23-38-SSC03,North,Upper Sacramento River Shipping Channel,9:33,798.25,15.2,14.5,0.73,9.35,Kodiak,4,10,U,CHN,2,58,n/p,4,None
4/18/2023,Tuesday,Cache Slough Liberty Island,38.28088,-121.7132,23-38-CS01,North,Cache Slough and Liberty Island,8:18,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/18/2023,Tuesday,Cache Slough Liberty Island,38.26028,-121.68679,23-38-CS02,North,Cache Slough and Liberty Island,8:30,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/18/2023,Tuesday,Cache Slough Liberty Island,38.24404,-121.69505,23-38-CS03,North,Cache Slough and Liberty Island,8:44,358.7,14.35,16.47,0.63,6.12,Kodiak,4,10,U,CHN,2,96-110,n/p,5,None
4/18/2023,Tuesday,Cache Slough Liberty Island,38.26121,-121.75434,23-38-CS04,North,Cache Slough and Liberty Island,10:06,355.17,14.43,20.4,0.62,3.77,Kodiak,3,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/18/2023,Tuesday,Lower San Joaquin,38.05138,-121.69211,23-38-LSJ04,South,San Joaquin at Twitchell Island,11:18,155.55,14.8,19.4,0.65,14.5,Kodiak,4,10,U,CHN,1,60,n/p,3,None
4/18/2023,Tuesday,Lower San Joaquin,38.02777,-121.7617,23-38-LSJ03,West,Lower San Joaquin River,9:54,154.67,14.8,22.05,0.73,9.78,Kodiak,4,10,U,CHNT,2,84-88,n/p,4,AdClipped
4/18/2023,Tuesday,Lower San Joaquin,38.02777,-121.7617,23-38-LSJ03,West,Lower San Joaquin River,9:54,154.67,14.8,22.05,0.73,9.78,Kodiak,4,10,U,CHN,1,79,n/p,4,None
4/18/2023,Tuesday,Lower San Joaquin,38.02038,-121.80451,23-38-LSJ06,West,Lower San Joaquin River,8:36,169.67,14.85,25.13,0.68,14,Kodiak,4,10,U,CHNT,3,80-92,n/p,4,AdClipped
4/18/2023,Tuesday,Lower San Joaquin,38.02038,-121.80451,23-38-LSJ06,West,Lower San Joaquin River,8:36,169.67,14.85,25.13,0.68,14,Kodiak,4,10,U,CHN,2,79-84,n/p,4,None
4/18/2023,Tuesday,Suisun Bay,38.05191,-121.88658,23-38-SB01,West,Confluence,9:44,166.55,14.05,n/p,0.6,11.12,Kodiak,4,10,U,CHNT,4,80-87,n/p,4,AdClipped
4/18/2023,Tuesday,Suisun Bay,38.05191,-121.88658,23-38-SB01,West,Confluence,9:44,166.55,14.05,n/p,0.6,11.12,Kodiak,4,10,U,CHN,3,80-87,n/p,4,None
4/18/2023,Tuesday,Suisun Bay,38.05191,-121.88658,23-38-SB01,West,Confluence,9:44,166.55,14.05,n/p,0.6,11.12,Kodiak,4,10,U,CHN,2,105-111,n/p,5,None
4/18/2023,Tuesday,Suisun Bay,38.064,-121.85941,23-38-SB02,West,Confluence,11:13,169.85,14.7,n/p,0.56,15.62,Kodiak,4,10,D,CHN,1,105,n/p,3,None
4/18/2023,Tuesday,Suisun Bay,38.064,-121.85941,23-38-SB02,West,Confluence,11:13,169.85,14.7,n/p,0.56,15.62,Kodiak,4,10,D,CHNT,5,82-95,n/p,4,AdClipped
4/18/2023,Tuesday,Suisun Bay,38.064,-121.85941,23-38-SB02,West,Confluence,11:13,169.85,14.7,n/p,0.56,15.62,Kodiak,4,10,D,CHN,2,77-83,n/p,4,None
4/18/2023,Tuesday,Suisun Bay,38.064,-121.85941,23-38-SB02,West,Confluence,11:13,169.85,14.7,n/p,0.56,15.62,Kodiak,4,10,D,CHNT,3,90-100,n/p,5,AdClipped
4/18/2023,Tuesday,Suisun Bay,38.064,-121.85941,23-38-SB02,West,Confluence,11:13,169.85,14.7,n/p,0.56,15.62,Kodiak,4,10,D,CHN,1,103,n/p,5,None
4/18/2023,Tuesday,Suisun Bay,38.05228,-121.96758,23-38-SB05,West,Honker Bay,8:20,184.8,14.6,n/p,0.54,3.95,Kodiak,4,10,U,CHNT,1,75,n/p,4,AdClipped
4/18/2023,Tuesday,Suisun Bay,38.05228,-121.96758,23-38-SB05,West,Honker Bay,8:20,184.8,14.6,n/p,0.54,3.95,Kodiak,4,10,U,CHN,3,76-85,n/p,4,None
4/19/2023,Wednesday,Lower Sacramento,38.09023,-121.74022,23-38-LSR01,North,Sacramento River Near Rio Vista,8:25,144.3,13.45,22,0.69,8.35,Kodiak,4,10,U,CHN,2,86-87,n/p,4,None
4/19/2023,Wednesday,Lower Sacramento,38.09023,-121.74022,23-38-LSR01,North,Sacramento River Near Rio Vista,8:25,144.3,13.45,22,0.69,8.35,Kodiak,4,10,U,CHN,1,84,n/p,5,None
4/19/2023,Wednesday,Lower Sacramento,38.10395,-121.7196,23-38-LSR05,North,Sacramento River Near Rio Vista,9:40,127.43,13.13,21.62,0.68,5.58,Kodiak,4,10,U,CHN,1,80,n/p,4,None
4/19/2023,Wednesday,Lower Sacramento,38.05998,-121.80761,23-38-LSR04,West,Lower Sacramento River,11:15,135.82,13.55,18.2,0.66,10.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/19/2023,Wednesday,Southern Delta,38.03732,-121.65702,23-38-SD02,South,Franks Tract,10:44,166.4,14.7,16.5,0.75,6.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/19/2023,Wednesday,Southern Delta,38.04812,-121.60121,23-38-SD03,South,Franks Tract,8:16,171.9,14.45,15.45,0.78,2.8,Kodiak,2,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/19/2023,Wednesday,Southern Delta,38.06713,-121.58034,23-38-SD05,South,Holland Cut,9:11,172.65,15.05,17.97,0.72,8.28,Kodiak,4,10,U,CHN,2,63-67,n/p,3,None
4/19/2023,Wednesday,Southern Delta,38.06713,-121.58034,23-38-SD05,South,Holland Cut,9:11,172.65,15.05,17.97,0.72,8.28,Kodiak,4,10,U,CHNT,1,81,n/p,4,AdClipped
4/19/2023,Wednesday,Suisun Bay,38.04733,-122.10396,23-38-SB03,Far West,West Suisun Bay,8:49,172.35,19.98,40.28,0.44,12.45,Kodiak,4,10,U,CHNT,15,79-95,n/p,4,AdClipped
4/19/2023,Wednesday,Suisun Bay,38.04733,-122.10396,23-38-SB03,Far West,West Suisun Bay,8:49,172.35,19.98,40.28,0.44,12.45,Kodiak,4,10,U,CHN,11,72-111,n/p,4,None
4/19/2023,Wednesday,Suisun Bay,38.04733,-122.10396,23-38-SB03,Far West,West Suisun Bay,8:49,172.35,19.98,40.28,0.44,12.45,Kodiak,4,10,U,CHN,1,81,n/p,5,None
4/19/2023,Wednesday,Suisun Bay,38.0423,-122.10775,23-38-SB06,Far West,West Suisun Bay,10:18,205.68,14.5,35.88,0.38,9.86,Kodiak,5,10,D,CHNT,7,76-99,n/p,4,AdClipped
4/19/2023,Wednesday,Suisun Bay,38.0423,-122.10775,23-38-SB06,Far West,West Suisun Bay,10:18,205.68,14.5,35.88,0.38,9.86,Kodiak,5,10,D,CHN,4,65-86,n/p,4,None
4/19/2023,Wednesday,Suisun Bay,38.10231,-122.03595,23-38-SB04,West,Mid Suisun Bay,12:04,186.75,14.55,38.3,0.37,6.53,Kodiak,4,10,D,CHN,9,73-92,n/p,4,None
4/19/2023,Wednesday,Suisun Bay,38.10231,-122.03595,23-38-SB04,West,Mid Suisun Bay,12:04,186.75,14.55,38.3,0.37,6.53,Kodiak,4,10,D,CHN,1,101,n/p,5,None
